station_name|primary_station_id|report_id|observation_id|longitude|latitude|height_of_station_above_sea_level|report_timestamp|report_meaning_of_time_stamp|report_duration|observed_variable|units|observation_value|quality_flag|source_id|data_policy_licence|platform_type|report_type|value_significance
null|MASKSTID|ICOADS-302-RJFAVC|ICOADS-302-RJFAVC-SST|-137.8|69.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|271.95|0|2|0|2|0|2
SIKULIAQ (AWS)|WDG7520|ICOADS-302-RJFAVD|ICOADS-302-RJFAVD-SST|-137.8|69.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|271.95|2|2|0|2|0|2
SBI PARAPARA|D5LB9|ICOADS-302-RJFB2T|ICOADS-302-RJFB2T-SST|16.9|55.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB2U|ICOADS-302-RJFB2U-SST|16.9|55.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.15|0|2|0|2|0|2
DENEB|DBBA|ICOADS-302-RJFB3R|ICOADS-302-RJFB3R-SST|12.1|54.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.65|2|2|0|2|0|2
DENEB|DBBA|ICOADS-302-RJFB3S|ICOADS-302-RJFB3S-SST|12.1|54.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.65|2|2|0|2|0|2
ELISABETH MANN BORGESE|DBKR|ICOADS-302-RJFB3T|ICOADS-302-RJFB3T-SST|12.1|54.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.65|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB3U|ICOADS-302-RJFB3U-SST|12.1|54.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.65|0|2|0|2|0|2
ELBE|DBEA|ICOADS-302-RJFB40|ICOADS-302-RJFB40-SST|8.3|54.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.95|2|2|0|2|0|2
ELBE|DBEA|ICOADS-302-RJFB41|ICOADS-302-RJFB41-SST|8.3|54.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.95|2|2|0|2|0|2
NEUWERK|DBJM|ICOADS-302-RJFB47|ICOADS-302-RJFB47-SST|9.0|53.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.65|2|2|0|2|0|2
NEUWERK|DBJM|ICOADS-302-RJFB48|ICOADS-302-RJFB48-SST|9.0|53.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.65|2|2|0|2|0|2
SEEFALKE|DBFI|ICOADS-302-RJFB4H|ICOADS-302-RJFB4H-SST|7.5|53.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.95|2|2|0|2|0|2
MEERKATZE|DBFX|ICOADS-302-RJFB4I|ICOADS-302-RJFB4I-SST|7.5|53.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.95|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB4J|ICOADS-302-RJFB4J-SST|7.5|53.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.95|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB4K|ICOADS-302-RJFB4K-SST|7.5|53.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|284.95|0|2|0|2|0|2
HEINCKE|DBCK|ICOADS-302-RJFB58|ICOADS-302-RJFB58-SST|8.6|53.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
HEINCKE|DBCK|ICOADS-302-RJFB59|ICOADS-302-RJFB59-SST|8.6|53.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.05|2|2|0|2|0|2
null|6200304|ICOADS-302-RJFB6R|ICOADS-302-RJFB6R-SST|1.8|51.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.85|0|2|0|33|0|2
null|6200304|ICOADS-302-RJFB6S|ICOADS-302-RJFB6S-SST|1.8|51.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.85|2|2|0|33|0|2
null|MASKSTID|ICOADS-302-RJFB71|ICOADS-302-RJFB71-SST|-3.4|50.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.85|0|2|0|2|0|2
VENTURA|ZCDT2|ICOADS-302-RJFB72|ICOADS-302-RJFB72-SST|-3.4|50.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.85|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB74|ICOADS-302-RJFB74-SST|-3.4|50.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.55|2|2|0|2|0|2
NIEUW STATENDAM|PBCO|ICOADS-302-RJFB75|ICOADS-302-RJFB75-SST|-3.4|50.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.55|0|2|0|2|0|2
STAR JAVA|LAJS6|ICOADS-302-RJFB77|ICOADS-302-RJFB77-SST|-147.8|50.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB78|ICOADS-302-RJFB78-SST|-147.8|50.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.15|0|2|0|2|0|2
null|6200107|ICOADS-302-RJFB79|ICOADS-302-RJFB79-SST|-6.1|50.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.25|0|2|0|33|0|2
null|6200107|ICOADS-302-RJFB7A|ICOADS-302-RJFB7A-SST|-6.1|50.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|286.25|2|2|0|33|0|2
null|SHIP|ICOADS-302-RJFB7E|ICOADS-302-RJFB7E-SST|-13.5|49.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.65|0|2|0|2|0|2
null|6200103|ICOADS-302-RJFB7F|ICOADS-302-RJFB7F-SST|-2.9|49.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.65|0|2|0|33|0|2
null|6200103|ICOADS-302-RJFB7G|ICOADS-302-RJFB7G-SST|-2.9|49.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.65|2|2|0|33|0|2
BRITANNIA|2HHG5|ICOADS-302-RJFB7J|ICOADS-302-RJFB7J-SST|-0.9|49.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB7K|ICOADS-302-RJFB7K-SST|-0.9|49.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB7L|ICOADS-302-RJFB7L-SST|-0.9|49.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
ZAANDAM|PDAN|ICOADS-302-RJFB7M|ICOADS-302-RJFB7M-SST|-0.9|49.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
STAR KILIMANJARO|LAIG7|ICOADS-302-RJFB7Q|ICOADS-302-RJFB7Q-SST|159.9|48.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.55|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB7R|ICOADS-302-RJFB7R-SST|159.9|48.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.55|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB8V|ICOADS-302-RJFB8V-SST|148.3|47.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.15|0|2|0|2|0|2
null|SHIP|ICOADS-302-RJFB8X|ICOADS-302-RJFB8X-SST|148.3|47.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.15|0|2|0|2|0|2
MAERSK IDAHO|WKPM|ICOADS-302-RJFB8Z|ICOADS-302-RJFB8Z-SST|-7.8|47.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|289.45|2|2|0|2|0|2
null|SHIP|ICOADS-302-RJFB9E|ICOADS-302-RJFB9E-SST|-61.9|47.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.05|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFB9G|ICOADS-302-RJFB9G-SST|-91.2|47.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|279.35|0|2|0|2|0|2
MESABI MINER (AWS)|WYQ4356|ICOADS-302-RJFB9H|ICOADS-302-RJFB9H-SST|-91.2|47.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|279.35|2|2|0|2|0|2
null|SHIP|ICOADS-302-RJFBAE|ICOADS-302-RJFBAE-SST|-71.2|46.8|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.75|0|2|0|2|0|2
HIBERNIA PLATFORM|VEP717|ICOADS-302-RJFBAK|ICOADS-302-RJFBAK-SST|-48.7|46.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.35|0|2|0|2|0|2
SEAROSE PFSO|VOXS|ICOADS-302-RJFBAL|ICOADS-302-RJFBAL-SST|-48.0|46.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|279.85|0|2|0|2|0|2
null|CKR759|ICOADS-302-RJFBAU|ICOADS-302-RJFBAU-SST|-48.4|46.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.35|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBBD|ICOADS-302-RJFBBD-SST|-84.0|46.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|280.15|0|2|0|2|0|2
HON. JAMES L. OBERSTAR (AWS)|WL3108|ICOADS-302-RJFBBE|ICOADS-302-RJFBBE-SST|-84.0|46.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|280.15|2|2|0|2|0|2
METEOR|DBBH|ICOADS-302-RJFBBY|ICOADS-302-RJFBBY-SST|-8.2|45.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|289.55|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBBZ|ICOADS-302-RJFBBZ-SST|-8.2|45.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|289.55|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBDR|ICOADS-302-RJFBDR-SST|-82.5|43.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|315.75|1|2|0|2|0|2
PAUL R. TREGURTHA (AWS)|WYR4481|ICOADS-302-RJFBDS|ICOADS-302-RJFBDS-SST|-82.5|43.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|315.75|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBDV|ICOADS-302-RJFBDV-SST|148.9|43.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.15|0|2|0|2|0|2
MOL BENEFACTOR|VRPJ6|ICOADS-302-RJFBDW|ICOADS-302-RJFBDW-SST|148.9|43.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|283.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBEJ|ICOADS-302-RJFBEJ-SST|-3.0|43.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|1|2|0|2|0|2
STI OXFORD|V7DJ5|ICOADS-302-RJFBEK|ICOADS-302-RJFBEK-SST|-3.0|43.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBG7|ICOADS-302-RJFBG7-SST|-83.1|42.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.35|0|2|0|2|0|2
KAYE E. BARKER (AWS)|WCF3012|ICOADS-302-RJFBG8|ICOADS-302-RJFBG8-SST|-83.1|42.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.35|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBH7|ICOADS-302-RJFBH7-SST|-87.4|41.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.35|0|2|0|2|0|2
JAMES R. BARKER (AWS)|WYP8657|ICOADS-302-RJFBH8|ICOADS-302-RJFBH8-SST|-87.4|41.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|281.35|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBH9|ICOADS-302-RJFBH9-SST|-83.5|41.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.85|0|2|0|2|0|2
HERBERT C. JACKSON (AWS)|WL3972|ICOADS-302-RJFBHA|ICOADS-302-RJFBHA-SST|-83.5|41.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|282.85|2|2|0|2|0|2
SBI HERCULES|D5KQ3|ICOADS-302-RJFBIT|ICOADS-302-RJFBIT-SST|27.9|40.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBIU|ICOADS-302-RJFBIU-SST|27.9|40.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|285.15|1|2|0|2|0|2
KEIFU MARU|JPBN|ICOADS-302-RJFBJ4|ICOADS-302-RJFBJ4-SST|137.3|40.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.95|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBJ5|ICOADS-302-RJFBJ5-SST|137.3|40.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.95|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBJC|ICOADS-302-RJFBJC-SST|-70.9|40.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.95|0|2|0|2|0|2
NEIL ARMSTRONG (AWS)|WARL|ICOADS-302-RJFBJD|ICOADS-302-RJFBJD-SST|-70.9|40.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.95|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBJE|ICOADS-302-RJFBJE-SST|-166.7|40.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|0|2|0|2|0|2
PRESIDENT CLEVELAND|WCEU|ICOADS-302-RJFBJF|ICOADS-302-RJFBJF-SST|-166.7|40.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|291.15|2|2|0|2|0|2
APL SOUTHAMPTON|9V9399|ICOADS-302-RJFBJL|ICOADS-302-RJFBJL-SST|179.2|40.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBJM|ICOADS-302-RJFBJM-SST|179.2|40.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|290.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBJN|ICOADS-302-RJFBJN-SST|-65.2|40.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|0|2|0|2|0|2
NORDULTRA|V7IV6|ICOADS-302-RJFBJO|ICOADS-302-RJFBJO-SST|-65.2|40.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBLD|ICOADS-302-RJFBLD-SST|-147.9|38.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|0|2|0|2|0|2
COSCO HOPE|VRKF2|ICOADS-302-RJFBLE|ICOADS-302-RJFBLE-SST|-147.9|38.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBLJ|ICOADS-302-RJFBLJ-SST|132.1|37.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.15|1|2|0|2|0|2
ISABELA ISLAND|VRQK4|ICOADS-302-RJFBLK|ICOADS-302-RJFBLK-SST|132.1|37.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|287.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBM7|ICOADS-302-RJFBM7-SST|8.7|37.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.55|0|2|0|2|0|2
ALLIANCE FAIRFAX|WLMQ|ICOADS-302-RJFBM8|ICOADS-302-RJFBM8-SST|8.7|37.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|293.55|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBMA|ICOADS-302-RJFBMA-SST|21.3|37.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.15|0|2|0|2|0|2
NOORDAM|PHET|ICOADS-302-RJFBMB|ICOADS-302-RJFBMB-SST|21.3|37.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBNT|ICOADS-302-RJFBNT-SST|170.3|36.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|294.15|0|2|0|2|0|2
null|SHIP|ICOADS-302-RJFBNV|ICOADS-302-RJFBNV-SST|170.3|36.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|294.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBO5|ICOADS-302-RJFBO5-SST|-74.3|35.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.45|0|2|0|2|0|2
NOAA RONALD H. BROWN (AWS)|WTEC|ICOADS-302-RJFBO6|ICOADS-302-RJFBO6-SST|-74.3|35.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBO8|ICOADS-302-RJFBO8-SST|-74.2|35.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.55|2|2|0|2|0|2
NOAA RONALD H. BROWN (AWS)|WTEC|ICOADS-302-RJFBO9|ICOADS-302-RJFBO9-SST|-74.2|35.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.55|2|2|0|2|0|2
NYK ISABEL|9VFC3|ICOADS-302-RJFBOZ|ICOADS-302-RJFBOZ-SST|128.9|34.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|289.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBP0|ICOADS-302-RJFBP0-SST|128.9|34.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|289.15|1|2|0|2|0|2
STAR JAPAN|LAZV5|ICOADS-302-RJFBP5|ICOADS-302-RJFBP5-SST|142.3|34.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBP6|ICOADS-302-RJFBP6-SST|142.3|34.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|0|2|0|2|0|2
SONNE|DBBE|ICOADS-302-RJFBPV|ICOADS-302-RJFBPV-SST|24.9|34.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|296.65|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBPW|ICOADS-302-RJFBPW-SST|24.9|34.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|296.65|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBQU|ICOADS-302-RJFBQU-SST|128.8|33.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.15|0|2|0|2|0|2
null|SHIP|ICOADS-302-RJFBQV|ICOADS-302-RJFBQV-SST|128.8|33.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBRF|ICOADS-302-RJFBRF-SST|-117.2|32.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.35|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBRG|ICOADS-302-RJFBRG-SST|-117.2|32.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.65|2|2|0|2|0|2
SALLY RIDE (AWS)|WSAF|ICOADS-302-RJFBRH|ICOADS-302-RJFBRH-SST|-117.2|32.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|292.65|2|2|0|2|0|2
ROBERT GORDON SPROUL (AWS)|WSQ2674|ICOADS-302-RJFBRI|ICOADS-302-RJFBRI-SST|-117.2|32.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.35|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBS0|ICOADS-302-RJFBS0-SST|-79.6|32.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|0|2|0|2|0|2
MAERSK COLUMBUS|WMCU|ICOADS-302-RJFBS1|ICOADS-302-RJFBS1-SST|-79.6|32.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|2|2|0|2|0|2
EVER FRONT|H3TM|ICOADS-302-RJFBS8|ICOADS-302-RJFBS8-SST|133.2|31.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBS9|ICOADS-302-RJFBS9-SST|133.2|31.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBVD|ICOADS-302-RJFBVD-SST|-88.8|29.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|0|2|0|2|0|2
NOAA OREGON II (AWS)|WTDO|ICOADS-302-RJFBVE|ICOADS-302-RJFBVE-SST|-88.8|29.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBVI|ICOADS-302-RJFBVI-SST|-88.8|29.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|2|2|0|2|0|2
NOAA OREGON II (AWS)|WTDO|ICOADS-302-RJFBVJ|ICOADS-302-RJFBVJ-SST|-88.8|29.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.45|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBVK|ICOADS-302-RJFBVK-SST|-80.2|29.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.65|0|2|0|2|0|2
HENRY B. BIGELOW (AWS)|WTDF|ICOADS-302-RJFBVL|ICOADS-302-RJFBVL-SST|-80.2|29.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.65|2|2|0|2|0|2
MEIN SCHIFF 2|9HJG9|ICOADS-302-RJFBW8|ICOADS-302-RJFBW8-SST|-16.1|28.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.85|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBW9|ICOADS-302-RJFBW9-SST|-16.1|28.5|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|297.85|1|2|0|2|0|2
CMA CGM PELLEAS|DFPH2|ICOADS-302-RJFBYF|ICOADS-302-RJFBYF-SST|122.4|27.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|296.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBYG|ICOADS-302-RJFBYG-SST|122.4|27.0|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|296.15|0|2|0|2|0|2
ASIA EXCELLENCE|C6AX5|ICOADS-302-RJFBYP|ICOADS-302-RJFBYP-SST|131.8|26.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBYQ|ICOADS-302-RJFBYQ-SST|131.8|26.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.15|0|2|0|2|0|2
MSC SEASIDE|9HA4638|ICOADS-302-RJFBZW|ICOADS-302-RJFBZW-SST|-80.1|25.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.35|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBZX|ICOADS-302-RJFBZX-SST|-80.1|25.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|304.35|0|2|0|2|0|2
CARNIVAL LEGEND|9HA3667|ICOADS-302-RJFBZY|ICOADS-302-RJFBZY-SST|-78.3|25.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFBZZ|ICOADS-302-RJFBZZ-SST|-78.3|25.7|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC0M|ICOADS-302-RJFC0M-SST|-89.4|25.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.15|0|2|0|2|0|2
ENDURANCE|WDE9586|ICOADS-302-RJFC0N|ICOADS-302-RJFC0N-SST|-89.4|25.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|299.15|2|2|0|2|0|2
RYOFU MARU|JGQH|ICOADS-302-RJFC1H|ICOADS-302-RJFC1H-SST|142.1|24.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.55|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC1I|ICOADS-302-RJFC1I-SST|142.1|24.2|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|301.55|0|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC1J|ICOADS-302-RJFC1J-SST|-82.2|24.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.65|1|2|0|2|0|2
ENDEAVOR (AWS)|WCE5063|ICOADS-302-RJFC1K|ICOADS-302-RJFC1K-SST|-82.2|24.1|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.65|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC1Y|ICOADS-302-RJFC1Y-SST|114.2|21.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.15|0|2|0|2|0|2
MINERAL STONEHENGE|ONGR|ICOADS-302-RJFC1Z|ICOADS-302-RJFC1Z-SST|114.2|21.9|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.15|2|2|0|2|0|2
CMA CGM ORFEO|DFPG2|ICOADS-302-RJFC2T|ICOADS-302-RJFC2T-SST|115.7|19.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.95|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC2U|ICOADS-302-RJFC2U-SST|115.7|19.6|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|303.95|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC2V|ICOADS-302-RJFC2V-SST|140.9|19.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|1|2|0|2|0|2
PORT ALFRED|VRLZ7|ICOADS-302-RJFC2W|ICOADS-302-RJFC2W-SST|140.9|19.4|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|298.15|1|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC2X|ICOADS-302-RJFC2X-SST|38.7|19.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|0|2|0|2|0|2
MAERSK KENSINGTON|WMKN|ICOADS-302-RJFC2Y|ICOADS-302-RJFC2Y-SST|38.7|19.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|2|2|0|2|0|2
TROPIC JEWEL|J8QX9|ICOADS-302-RJFC2Z|ICOADS-302-RJFC2Z-SST|-66.6|19.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC30|ICOADS-302-RJFC30-SST|-66.6|19.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|300.15|0|2|0|2|0|2
INDEPENDENCE OF THE SEAS|C6WW4|ICOADS-302-RJFC3R|ICOADS-302-RJFC3R-SST|-63.6|18.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|2|2|0|2|0|2
null|MASKSTID|ICOADS-302-RJFC3S|ICOADS-302-RJFC3S-SST|-63.6|18.3|0.0|2020-11-01 03:00:00+00:00|2|8|95|5|302.15|0|2|0|2|0|2
